"Objektart","Strassenart","Unfallschwere","Unfalltyp","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,3,3,0,0,0,2,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit Getöteten","Ueberholunfall",0,0,4,0,0,0,2,0,0,3,0,0,5,2,0,2,0,0,0,2,0,0,1,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Auffahrunfall",3,1,2,4,2,4,2,1,3,1,1,7,1,3,0,2,2,3,1,4,2,3,1,0,4
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,2,2,0,0,3,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",2,3,11,13,2,5,6,6,6,4,3,3,14,15,16,10,10,9,10,10,7,2,0,4,10
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit leicht Verletzten","Ueberholunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Auffahrunfall",3,0,1,0,0,0,1,3,2,0,0,0,0,0,0,1,0,0,1,6,1,2,0,3,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",6,0,2,0,0,2,3,0,0,2,2,0,5,0,3,6,3,5,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",11,5,2,8,9,5,2,1,8,8,2,5,6,12,7,9,1,10,10,3,4,2,4,3,2
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Autostrasse","Unfall mit schwer Verletzten","Ueberholunfall",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Auffahrunfall",1,3,9,6,6,0,2,0,2,7,3,3,0,0,4,3,3,1,3,1,2,4,2,1,2
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",17,12,20,7,3,7,7,6,8,9,3,8,14,15,6,4,6,4,7,11,13,1,1,0,5
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,1,6,5,0,3,2,0,3,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",5,7,4,7,11,5,0,6,6,2,3,9,6,1,3,5,8,6,2,6,1,2,10,5,3
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",3,4,2,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,3,2,0,4,4,0
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Fussgängerunfall",0,2,0,1,0,3,2,0,4,2,0,3,3,3,1,0,1,2,2,3,0,0,0,0,2
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",38,44,39,25,32,34,18,31,43,42,36,36,38,36,22,44,36,17,33,17,33,18,14,26,14
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit Getöteten","Ueberholunfall",17,20,8,5,2,10,6,4,11,10,8,8,4,19,8,12,11,7,2,4,9,0,3,3,8
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Auffahrunfall",78,92,95,75,88,83,89,66,85,78,69,105,146,121,123,162,101,130,125,163,144,102,148,125,136
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",52,62,58,24,26,31,26,25,29,47,22,51,41,36,40,52,38,30,20,22,35,37,36,15,18
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",44,30,12,20,22,23,17,7,10,11,8,12,11,14,6,12,5,12,10,13,13,12,8,9,6
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",126,102,116,110,88,94,67,86,108,68,66,113,93,118,84,124,87,108,80,114,102,99,76,111,97
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",16,7,4,12,6,18,11,7,10,6,15,4,24,7,9,14,18,7,21,27,41,52,24,44,21
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",30,10,17,13,5,25,10,4,8,19,16,6,15,17,8,12,8,20,23,15,15,15,17,23,23
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",242,259,233,221,192,239,213,289,220,297,235,303,343,297,383,348,346,323,284,323,330,290,304,340,333
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Tierunfall",11,9,14,12,13,14,13,16,7,12,7,12,12,16,16,6,10,2,10,9,14,6,10,13,19
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit leicht Verletzten","Ueberholunfall",59,65,69,88,55,87,52,49,57,47,59,71,67,56,87,74,50,75,39,51,32,33,38,36,25
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Auffahrunfall",35,46,38,29,38,38,46,34,21,35,43,68,30,86,52,81,52,80,59,66,73,58,65,36,58
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",52,35,52,45,37,25,28,24,36,29,44,31,23,36,44,59,41,46,38,25,26,18,32,28,33
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",33,13,14,17,15,4,21,12,7,4,5,8,3,8,5,8,6,11,8,2,3,4,7,5,4
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",77,73,77,46,58,58,46,60,48,65,52,55,47,37,61,56,54,53,81,52,59,41,44,48,36
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",12,2,4,10,1,5,6,1,10,5,1,3,2,11,4,9,9,4,4,13,21,24,26,28,11
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",14,11,18,11,14,3,10,13,5,8,2,10,9,4,8,5,4,4,14,10,6,10,8,7,7
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",210,225,191,242,208,225,230,238,208,265,229,310,245,294,326,307,295,338,238,286,266,239,260,225,218
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Tierunfall",9,6,5,3,4,7,4,0,0,6,8,8,4,10,3,3,5,4,10,7,6,5,3,4,6
"Motorrad über 125 ccm","Hauptstrasse","Unfall mit schwer Verletzten","Ueberholunfall",54,40,54,41,45,39,27,49,49,41,66,54,44,36,76,67,52,40,27,39,26,35,28,33,17
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Auffahrunfall",0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,3,0,1,0,0,0,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",2,1,1,5,3,4,1,0,1,2,1,0,3,2,1,4,3,1,0,6,0,2,2,0,3
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",1,0,0,7,1,4,0,1,0,2,2,3,2,1,1,1,5,2,1,0,3,0,0,1,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Fussgängerunfall",3,1,1,2,0,0,1,2,0,4,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",15,12,10,16,15,6,13,9,8,11,10,11,28,10,7,10,19,20,20,6,7,10,18,10,11
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit Getöteten","Ueberholunfall",0,2,0,4,2,0,0,5,0,2,2,2,1,0,0,0,2,0,4,1,4,4,0,2,2
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Auffahrunfall",36,11,22,19,22,25,15,18,16,22,24,31,39,26,23,18,50,28,22,32,37,31,53,35,28
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",36,27,39,24,18,32,15,28,26,6,17,31,29,20,27,25,14,43,14,19,29,10,16,16,17
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",20,19,25,16,15,17,8,25,12,15,11,11,19,17,17,11,7,6,13,16,13,14,9,7,9
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",47,56,41,54,26,40,28,46,32,52,45,34,51,66,51,53,33,51,62,60,30,38,37,29,29
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",7,5,9,3,4,4,3,2,2,4,2,1,5,0,8,7,2,3,10,15,18,13,11,27,14
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Fussgängerunfall",19,11,9,9,4,10,8,9,13,2,7,15,13,4,6,13,13,17,8,12,14,13,23,16,5
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",150,115,132,115,115,124,120,76,98,116,112,179,185,191,178,194,182,182,204,184,190,170,231,174,198
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Tierunfall",4,13,7,8,4,9,6,6,12,10,14,18,9,10,14,6,5,9,6,6,3,8,9,7,5
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit leicht Verletzten","Ueberholunfall",23,18,32,30,26,13,23,11,6,23,14,14,26,37,19,17,17,34,11,7,6,13,11,13,23
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Auffahrunfall",10,27,10,4,9,6,16,13,4,11,10,4,18,26,11,18,17,21,9,20,11,18,15,19,22
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",32,23,40,15,25,15,20,14,14,16,15,17,30,18,23,29,15,15,24,15,9,12,17,15,16
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",17,20,18,8,2,13,5,7,8,9,6,7,8,16,13,11,5,4,3,9,19,8,8,1,0
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",40,38,19,26,19,25,18,23,32,27,22,18,19,46,30,26,19,38,33,43,24,40,25,27,28
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",2,2,0,1,1,4,4,6,3,4,0,0,1,1,1,0,2,7,11,9,8,7,4,4,14
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Fussgängerunfall",7,14,6,4,16,2,10,5,10,4,5,6,5,9,16,15,4,2,6,12,6,11,6,7,7
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",117,121,99,135,97,98,76,121,105,109,121,147,151,126,159,139,158,176,142,181,129,180,206,186,168
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Tierunfall",6,7,2,6,3,4,4,4,3,8,0,10,3,6,5,7,10,5,2,7,2,4,3,5,3
"Motorrad über 125 ccm","Nebenstrasse","Unfall mit schwer Verletzten","Ueberholunfall",31,8,12,14,7,14,11,9,10,12,12,18,15,15,21,14,9,12,20,7,22,7,9,5,14
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Schleuder-, Selbstunfall",0,1,0,3,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Auffahrunfall",11,8,7,8,8,9,6,8,4,2,4,2,6,6,3,10,4,10,6,3,6,1,3,3,9
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,1,2,3,3,3,0,2,1,0,0,2,1,2,0,0,5,1,1,1,0,0,1,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",2,9,11,7,10,9,12,17,4,3,9,8,5,13,3,4,3,5,9,1,3,5,1,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit leicht Verletzten","Ueberholunfall",1,0,3,0,0,0,1,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Auffahrunfall",1,3,2,0,2,0,0,4,4,1,0,1,0,0,3,3,3,0,0,1,1,1,0,1,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",9,5,2,4,4,2,0,3,0,0,1,2,4,2,0,1,1,1,2,1,0,1,0,1,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autobahn","Unfall mit schwer Verletzten","Ueberholunfall",0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Schleuder-, Selbstunfall",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit Getöteten","Ueberholunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Auffahrunfall",6,0,0,2,4,1,0,2,3,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Kreuzen (in Längsrichtung)",0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,2
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Richtungswechsel (mit Abbiegen)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Fussgängerunfall",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Schleuder-, Selbstunfall",0,4,1,2,0,0,0,0,1,0,2,0,0,0,3,1,1,0,0,0,0,1,0,2,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit leicht Verletzten","Ueberholunfall",0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Kreuzen (in Längsrichtung)",0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Queren (ohne Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Richtungswechsel (mit Abbiegen)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Beim Vorbeifahren, Fahrstreifenwechsel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Fussgängerunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Schleuder-, Selbstunfall",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Tierunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Autostrasse","Unfall mit schwer Verletzten","Ueberholunfall",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Auffahrunfall",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Kreuzen (in Längsrichtung)",0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0
"Personentransportfahrzeuge","Hauptstrasse","Unfall mit Getöteten","Beim Queren (ohne Abbiegen)",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
